txid,timestamp,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,src_ip,src_port,dst_ip,dst_port,country,asn,scenario_id
f38cece7552a8ed9c78c030279174cfebb939739eee6b2b97e61852ba9cc9840,2026-01-01T00:45:31+00:00,['bc1qxrn35fezc5w7wks0pwgxm5jtvmt7n7l3a9k0pu'],"['3ySEHVHyBixYvA3t78PFS6ys25u2EeNkmU', 'bc1qm3durfvr87q4l9jmrllayfw5j9h4ra9xsmeh2y']",[485059011],"[190692074, 294361767]",5170,P2WPKH,93.66.121.239,41744,104.254.86.51,8333,IR,15169,SCEN_BURST_00068
e4eb0321e004ada7b76f93e9e65cdb7597a26389fb29234a5f03b6bb11af6a1b,2026-01-01T00:45:43+00:00,['bc1q05efkvs5mfrljduvgukwgpg9ut2d4j0vyp27qm'],"['3Ca2ZdVr23W7A15CpWZjeJRYzcdSwaCAFo', 'bc1qaaysm336mw9jg04ky4wftpldp73aj2qskes5qy']",[167081907],"[88907328, 78160478]",14101,P2WPKH,78.254.93.89,443,51.48.16.250,8333,DE,60068,SCEN_BURST_00068
e77f16d350d75adcc9296361285abd350fdf170a84b1de6006dc4a310f3da52f,2026-01-01T00:45:54+00:00,['bc1q99h6u69f8hpe66ts5g7tjfj4ylwhu5lgwsl0k0'],"['bc1qpyds4ll29qa93g30aphrahmlw7ajmyyzdvqunr', 'bc1qq9tw7vh89a3rjagel77vu2v35cy3xhh5qjg9s6']",[90305327],"[25574760, 64713614]",16953,P2WPKH,24.252.171.66,32004,45.9.199.112,8333,IR,9009,SCEN_BURST_00068
93825a63abe89bd99dc1d13782d6671d15617dbb7b98416af0ca5ca3e7594014,2026-01-01T00:46:02+00:00,['bc1qjd6npz3ezx0g9y4ltseg3jqt6w9jg86qxp42m2'],"['344Ahgz2UoePLXDMUH9tVm9eHETh63sg2d', 'bc1qggnd6hlmq7mrh09t8l6ethv53dz9n4ndsdqd9l']",[304297867],"[206504093, 97784228]",9546,P2WPKH,85.205.211.79,54054,78.45.176.58,18333,SC,60068,SCEN_BURST_00068
4feaed2d10bfeaaa888360c57f2c79ea09dca0aca457a83834b311b52b204bdb,2026-01-01T00:53:33+00:00,['1gJdnJMirtei2DEpFm21nPGE5u36nCsbPr'],"['3thvnodt6aquMBfT6zVt88eZ3F5pDEE1wC', 'bc1qvjf9lgg57vs3sntlh0g8e46t86tqvq8qwxvyk0']",[13686935518],"[7562953831, 6123972136]",9551,P2WPKH,203.240.197.7,9050,185.128.79.93,8333,IR,60068,SCEN_COORDINATED_00077
90898236ff40b500f8023c523aa662350ec976c60578233d70e5caf5b5243ff5,2026-01-01T00:53:46+00:00,['36H617Mz1SEt7fHBoRRuaurdwQPWvtnZim'],"['3thvnodt6aquMBfT6zVt88eZ3F5pDEE1wC', 'bc1qqxaktgw3y2w3q3hy6kz5haj6zrpdyvkdqznpcc']",[105360868],"[72872183, 32478721]",9964,P2WPKH,31.22.127.60,29409,198.143.210.166,8333,CH,14061,SCEN_COORDINATED_00077
91e7097b9f7add57f9f8bed1cf51042a58c2fe668689941424931d2b9ce677c1,2026-01-01T00:53:49+00:00,['bc1qtpv707jggwrtxaq2y7lu68aqmpxfyqy7wwn5m3'],"['3thvnodt6aquMBfT6zVt88eZ3F5pDEE1wC', 'bc1q7qc4ksjw0k2nf9kgchytq0k0r4tfqckml36ut2']",[238905318],"[112344210, 126556267]",4841,P2WPKH,62.119.135.151,8080,104.33.170.239,9333,US,14061,SCEN_COORDINATED_00077
178a812e95611e6ec7e45f89c782f30aaba475b1a0430b2ec4272fb43c6731d8,2026-01-01T00:54:15+00:00,['bc1qpyds4ll29qa93g30aphrahmlw7ajmyyzdvqunr'],"['3thvnodt6aquMBfT6zVt88eZ3F5pDEE1wC', 'bc1qzf6r3p7pf5jgr9xwmpjp30xj02wxu8s4saj588']",[2445449427],"[1695197495, 750248794]",3138,P2WPKH,93.78.203.213,13875,62.240.40.60,8333,NL,14061,SCEN_COORDINATED_00077
33ab3f9c8589d8904564f312544368787266457adbe617704b1d72c24dcc5166,2026-01-01T00:54:47+00:00,['15UYPDskmB8RFtmDT8tvG5XgxaNJe3qw3L'],"['1wr7pZ4nBWfqoWVBSoUzEaJkr7rVyni1CF', 'bc1qy0h0gpx5e8hpph7vje3jg6ryr770dxmktgafyv']",[193473685],"[54096996, 139366034]",10655,P2WPKH,168.61.103.137,64873,203.71.94.4,8333,GB,15169,SCEN_BURST_00078
917e34e30d614261c97c3b90cb995406818a334a0061c0ea7fa24c3eb5efd66a,2026-01-01T00:54:49+00:00,['1kfecqv8AXwJoEfhAAMrzN7VtJ5vfmpCMc'],"['38AhuVTyK4Z1SKmGWbPLjCSoGAj1ssggXC', 'bc1qdaa4m05knktx9ajmj6cpazpfy8588rmqzu2tf6']",[135853287],"[55997990, 79850278]",5019,P2WPKH,93.183.63.82,39939,62.131.189.114,18333,IR,14061,SCEN_BURST_00078
81ff4fc4f4f37f207ef7d901e2231d15d5ab99e7730e076e89eef7acfd65fdc4,2026-01-01T00:54:55+00:00,['1vHvYxTzCz7unCnDSt38mbSFdfHPH7uEor'],"['1ZN4VJQ74iRoUDKDSCfJafYaU7k4iG8F84', 'bc1q8kvyc46ggyhrqwswgp25d6nc2c7kdcn9faulqw']",[494917122],"[124950143, 369950393]",16586,P2WPKH,62.51.12.23,50945,203.48.136.174,8333,DE,14061,SCEN_BURST_00078
e7ee5fe290bb30a7cac22362e85db65d514530feaca792d4678c870bf03dbbd6,2026-01-01T00:54:57+00:00,['1Er4fG1zrtXfSajpNrg3ieUmjLQysebW9h'],"['3RPngcebpovoeyCk4cPasCJqMtNs1Dh7Us', 'bc1qdxcdjr82n77lg2644ecj0cgkevff9lspvdkdjc']",[219171241],"[157161374, 61994243]",15624,P2WPKH,78.59.156.157,41057,104.69.66.25,8333,GB,14061,SCEN_BURST_00078
d8ed4fc68b8118e3a25af2c780fe9d8489156093bc6f51101af233c3b3937047,2026-01-01T00:55:11+00:00,['1gfxCm7WXhrzDNiq6TSZ55yEEgXDUV2Xm9'],"['3QAv8TPGczugWurtpEseysk4WzSRpSYPmA', 'bc1qf03hnvjegxewlyxrrka499750gt3k2a6hppc63']",[412254993],"[202883398, 209355877]",15718,P2WPKH,31.184.78.184,9050,85.214.228.125,8080,PA,24940,SCEN_BURST_00078
ddce6681cba7f8495535daff47fc7815eb66c4aa023c6883b06f3e51d180c5ed,2026-01-01T01:02:34+00:00,"['bc1qf8tyuj7qx3f2uuvjnzz4c8vdntdxhkjxcectv3', '1yUFrSra3MUVzQQVhJbiDWyL1hMaKfz8KC', '1gNVPk4gJbmTSmfo12uB7Esmu6AY57maFs', '3Qy5g8wUAJZLeyd4LkpWF2xw72qY9v5caT', '3tDbHo2gtsr65BANBaumbDXqhP2NwRsqU7', '3VzyZQy3LxUZ2DJRopqjGEh9oRVi2bfPPD']","['bc1qxt2tgpwvkpatu3yfhq60re90hdv0wtsffyyxly', 'bc1qajpam4eer2zj43xlmu66pqmsmnaqjmsda734me', 'bc1qfg6nsam36rl2el32wnhhll7pcqspy68sdrqrxk', 'bc1qf5qlcg9rsnh7gy333kgss8c0k98esc8k4r0urn', 'bc1q4lyg80s349z59r869acak5x5q7uxvnef8h99gp', 'bc1q2ghknfuzcm2202vk0vgzhjuy3qv2294e5snup8', 'bc1qylk7nvh0rualeh84a77w2vv2yhf37up3jylu8f', 'bc1qu8m9r8ydyz2w4tr6y0swvlhvllvpfa65l92g55', 'bc1qepes0knztfh2un76g4hah5403ezechl0r08vg5', 'bc1qcsv6l6ulnkmznxqzs42zr0ehzadspp5hvzk8lr', 'bc1qhytn6ajs5ca6wqe8932psj38k3388ms87kt973', 'bc1qwyzxqxvju892eaeaj0xuy8r68t2wamg8p6n926']","[190937227, 188866257, 11532785535, 448282810, 218241853, 449771266]","[10000000, 10000000, 438277836, 10000000, 10000000, 180932253, 208236879, 11522780561, 178861283, 10000000, 10000000, 439766292]",29844,P2WPKH,185.84.94.205,2198,203.184.179.146,8333,DE,16276,SCEN_MIXING_00085
f3056f949fb48d95ed0859deb58a5ba1a8427ed7499d02cb21ab113b1e39b75e,2026-01-01T01:06:27+00:00,['bc1qa9299lxyv2tcyx8zsr48y62agaskt5m8p9762c'],['bc1qzuxf034ms77agwdlk4xmaw7h30tdkr5q9wz23y'],[479520722],[479512873],7849,P2WPKH,93.202.128.16,9150,185.15.142.137,8333,NL,16509,SCEN_MULTIHOP_00092
c0e91ec84e92daad62bb03a5ecebd766542330c1c4f61b8cf502cb72c8e16bfd,2026-01-01T01:06:55+00:00,['bc1qzuxf034ms77agwdlk4xmaw7h30tdkr5q9wz23y'],"['bc1q3l6j7jr49jxl0mtzzmefztt7ftpjd3wyhr7wpa', 'bc1qf65l0zldsm6mdzd23f9yendl4gs2kyawlqqsea']",[479512873],"[380684775, 98821762]",6336,P2WPKH,31.130.185.224,4746,185.250.32.50,8333,CH,60068,SCEN_MULTIHOP_00092
c555694b84d07d8d9770b4ed00fd64d04eff290a44bb342d0b3b0cd511acc327,2026-01-01T01:07:06+00:00,['bc1q3l6j7jr49jxl0mtzzmefztt7ftpjd3wyhr7wpa'],['bc1qw8246falump63mgzy368vghm2qhes45cmhsd53'],[380684775],[380680113],4662,P2WPKH,45.44.160.40,1221,85.117.116.129,8333,PA,24940,SCEN_MULTIHOP_00092
06932e81de47fcaaecb71fbb787aaf8ba2aaf32fcc91a3ff095bf4f3cadeac91,2026-01-01T01:07:27+00:00,['bc1qw8246falump63mgzy368vghm2qhes45cmhsd53'],['bc1qp55ynatskmw3g7h47mw3h3gfgs3vpk4uxm7xcr'],[380680113],[380676910],3203,P2WPKH,93.165.190.79,31493,168.153.198.139,8333,IR,14061,SCEN_MULTIHOP_00092
fbc835d372e998c415120eb7a3ffea123c86b902db9114bad0be6bb9e5a6db8b,2026-01-01T01:13:59+00:00,['bc1qgzgglnnuwardcffwz63vdxnp2szec2xyevywnz'],"['3HY2Yv9BkQGwkw1XsQvw8jvQbLaPWjh2oP', 'bc1qa4v6z0nvaxydmetvvrdm9pztx23yy4q0caqtk9']",[426018903],"[200817006, 225191019]",10878,P2WPKH,185.78.46.17,15855,185.222.126.6,8332,DE,15169,SCEN_BURST_00103
9dcdffd5ae620e1503099d919bd6af4402e22e395e1c7b0a9febedc0b566d750,2026-01-01T01:14:06+00:00,['bc1q7ux2qhjsd4mgu2knp83lrza09q7du48hcmvyt4'],"['1Ga1RHdM7q9AsPLpmJeXsko4RGoLShpDfd', 'bc1q7ctk272exrn4h7jetc4ljwrr5u6gfd6ru4zxj5']",[149472432],"[62578314, 86886464]",7654,P2WPKH,185.78.46.114,10633,168.134.217.130,8333,DE,15169,SCEN_BURST_00103
6495a45df67cdd0a108d509e7006860be4481a92c1a7e5f479f6fa13857d6f9e,2026-01-01T01:14:08+00:00,['bc1qrm0tj4c6ewlgpp42z7pyux8a5t74ju46w8hl7n'],"['3zfKMepfFLruxCGKnNdrjsG7Jw6qFievT9', 'bc1qsm8d03shayes5rmfar26z2l5hgrgxwecyqsjxt']",[266063807],"[109447542, 156608396]",7869,P2WPKH,185.78.46.13,64118,198.175.132.18,8333,DE,15169,SCEN_BURST_00103
590429203f6cf53f39d89c8c06fd385526677f7e322596c3793875921c92c650,2026-01-01T01:18:54+00:00,['1E7Bmvxzf41pGS9jC6x5nrXGrhAhWYBUrJ'],['bc1q5lgfvehxp5qkcvw3deyt9s0f20sy5fvlewfrgd'],[107143915],[107140589],3326,P2WPKH,198.33.202.44,443,45.102.178.98,18333,NL,24940,SCEN_MULTIHOP_00112
3748812f8737c1be29875780cf1303c97daacd76e6ddb5401b147758011ec830,2026-01-01T01:19:10+00:00,['bc1q5lgfvehxp5qkcvw3deyt9s0f20sy5fvlewfrgd'],['bc1qr09u99ypth3hx3hln5tmsgeeepm96hzpugagg4'],[107140589],[107136498],4091,P2WPKH,78.29.16.244,50285,78.117.90.228,18333,BZ,16509,SCEN_MULTIHOP_00112
0b448f1168942b41d931b8c96d1d7ce572bb6ff525356b08f60489983df07280,2026-01-01T01:19:25+00:00,['bc1qr09u99ypth3hx3hln5tmsgeeepm96hzpugagg4'],['bc1qmaa0gjdkwpq3sfk9rlp7ptyl756kldhrctw73n'],[107136498],[107131180],5318,P2WPKH,85.236.89.204,44436,142.212.42.136,8333,PA,60068,SCEN_MULTIHOP_00112
2b8aaa68de9a6823ccc132091f64e281103b69fbcc245da64dd104903d03f949,2026-01-01T01:19:45+00:00,['bc1qmaa0gjdkwpq3sfk9rlp7ptyl756kldhrctw73n'],['bc1q0za242dvzxtrnf658m6khm9qw8fw8k4hhvf0ct'],[107131180],[107124903],6277,P2WPKH,24.89.241.59,27251,93.80.254.221,8333,NL,9009,SCEN_MULTIHOP_00112
e50e206b66c8a797dfdfe675c2b9d6519c77af2b77d556b03aa6cc321bd52cef,2026-01-01T01:23:23+00:00,['1E6wab8f6wAUpyCt91tHPAHPEAyLJL8g3y'],"['3SNezpNJCf1RsbYmxrsqPDrcvt1QW44vFZ', 'bc1qhg0338ppw206th7vr9wfayzr08ma6pjspfy5d0']",[3619020064],"[645289401, 2973723979]",6684,P2WPKH,185.177.102.128,17976,78.179.40.23,8333,DE,16509,SCEN_PEELING_00118
fcae991f83f21353aa3bb864b0f80ed196a64b174eee0e91be16c946ff63f06e,2026-01-01T01:24:09+00:00,['bc1qhg0338ppw206th7vr9wfayzr08ma6pjspfy5d0'],"['3gaVQ3dH1rJxu7n2G5sVCKXPnQZJYAiG4N', 'bc1q7kgdp98vp3grprtk08hfd5wv8ld9krxlnyxkgv']",[2973723979],"[682328566, 2291393095]",2318,P2WPKH,185.177.102.246,19548,31.87.128.122,8332,DE,16509,SCEN_PEELING_00118
52bc9bb541036dc5ba5549ec4928f0793244a9ef945a6b1851c84945c8cad6fc,2026-01-01T01:25:00+00:00,['bc1q7kgdp98vp3grprtk08hfd5wv8ld9krxlnyxkgv'],"['bc1q56002e0ajzdrrqfx3h8580dkvajrl7uglvzt29', 'bc1q8dehmtjrnuz92ry0kvgusrt5ejvyl67det39jh']",[2291393095],"[543631275, 1747759028]",2792,P2WPKH,185.177.102.216,52216,78.153.139.84,8333,DE,16509,SCEN_PEELING_00118
b378291e27eeeaebd777fbe21a65e129cb246f53d9b8b21556175aa341bf3d40,2026-01-01T01:25:20+00:00,['bc1q8dehmtjrnuz92ry0kvgusrt5ejvyl67det39jh'],"['bc1q3q6lavpp4v7tu25t2qzw4n65zvqxnk0t5l320m', 'bc1qrkqeealh99p6yydj07n24zs0kzwt67dgqskdvg']",[1747759028],"[487956402, 1259800318]",2308,P2WPKH,185.177.102.17,32263,93.181.140.220,8333,DE,16509,SCEN_PEELING_00118
9b41da4848340df24cd19121cbe4568ee529af8c9c4952534d91504f1b4e0b2d,2026-01-01T01:25:37+00:00,['bc1qrkqeealh99p6yydj07n24zs0kzwt67dgqskdvg'],"['1ReCBQK5M8S7b6u41zWL1GBfFVd6k6gQvc', 'bc1qtjffu3pqfe70834djl2clmcwhr75y350rgr630']",[1259800318],"[293148692, 966646645]",4981,P2WPKH,185.177.102.33,11002,93.5.36.55,8333,DE,16509,SCEN_PEELING_00118
7264513b215338e1c7a929ede1c85c20ac176f159286899f0e6283fa6d2ade55,2026-01-01T01:25:52+00:00,['bc1qtjffu3pqfe70834djl2clmcwhr75y350rgr630'],"['bc1qjdyn26xqucjg85skcjn56qsszufa8zl63l6vsj', 'bc1qwvy502r572vxwf5n3jh7v96ek958t6hqydx874']",[966646645],"[233065409, 733578609]",2627,P2WPKH,185.177.102.224,13191,85.198.10.39,8333,DE,16509,SCEN_PEELING_00118
ff30c7555526f1f3fce4b6492a5ff885f06e1bd7a28b61e8ecbd8ddb4281d790,2026-01-01T01:29:02+00:00,['1hXMjBLkd2ty4qtZ92wUWzwCW5U5a73Cvt'],['bc1q2q3kh92352vtksavgfrcdrw94ud5vzr0pjq4hd'],[300451554],[300441901],9653,P2WPKH,185.47.79.147,13756,62.217.85.128,8333,BZ,9009,SCEN_MULTIHOP_00123
7dde8393227fa44354d7095fd75c48b5bb201e779c8a6f256a60162c39295d28,2026-01-01T01:29:30+00:00,['bc1q2q3kh92352vtksavgfrcdrw94ud5vzr0pjq4hd'],['bc1q8smsmn4033hwvh60gtuf9xemsuejfahtfg6h67'],[300441901],[300437492],4409,P2WPKH,185.195.235.173,443,168.132.124.210,8333,GB,15169,SCEN_MULTIHOP_00123
ae2763b86fb559d8ad8fcf54c911906f2ab714c2e5da4aa5b6a366b38554f3e7,2026-01-01T01:29:50+00:00,['bc1q8smsmn4033hwvh60gtuf9xemsuejfahtfg6h67'],['bc1q3czs85reez9jt6p22v576kaw55dzt6j7zvq0p9'],[300437492],[300428992],8500,P2WPKH,62.68.242.221,443,24.128.211.95,8332,CH,16509,SCEN_MULTIHOP_00123
fb5da3df9700b8e21f844d0a0912f028753977da0603fa4c9d51895cf15ba7be,2026-01-01T01:29:59+00:00,['bc1q3czs85reez9jt6p22v576kaw55dzt6j7zvq0p9'],['bc1qnh44a749szfm28kgncnkx7nw3lp3zgre6xc8e3'],[300428992],[300419458],9534,P2WPKH,203.244.251.69,16227,198.194.149.46,8333,GB,60068,SCEN_MULTIHOP_00123
64e120e71e4aa9195be207b88c3dcf1d9302839c19c301d79d7e4f250a5a88f7,2026-01-01T01:30:16+00:00,['bc1qnh44a749szfm28kgncnkx7nw3lp3zgre6xc8e3'],['bc1q3r0rsz2m8lnfp5uvyct4xwu4kd7w7phgk67t3g'],[300419458],[300414320],5138,P2WPKH,142.13.122.206,58280,104.18.134.50,8333,BZ,14061,SCEN_MULTIHOP_00123
8315167db4e79b31a194d88b1277eeeaa61a2968f6397dc97974c3c09b485eeb,2026-01-01T01:34:08+00:00,['3xzs2upSiSdHNnTnYzGgqhX76R7B4DRKbY'],"['bc1qr30gyfkp95pnv3ed9mmuu7mky4z2qf2mvqcly4', 'bc1qau73xdk3mn6rpluzlkujwdrxk5ukmfv9huhvad']",[269972916],"[166462771, 103491884]",18261,P2WPKH,45.195.156.215,11172,104.252.158.163,8332,IR,14061,SCEN_BURST_00127
12a73bce68a6c884318d5f133ae3cde4ffa84ef67bd6d255e6ed92311e99470a,2026-01-01T01:34:12+00:00,['3zbzi8SuiprjEyLBnb2NDJNJmsLCT4Ct8o'],"['1nz4wKrDSQKpM6e5nwU44hCn9AUkNnUYyf', 'bc1qlka3szhk9y8kckrwu0uvpqrkzmh88pc4vyrzew']",[185238332],"[74531467, 110689728]",17137,P2WPKH,31.69.10.79,443,142.134.140.6,8333,PA,24940,SCEN_BURST_00127
7a5fffe127bfcd0a9ac576ea3ad29e70c5f488ad2a66e8b1cb3fd78fbc27bf33,2026-01-01T01:34:15+00:00,['3BC35JtMktL2mRXrLNmAV4Rd6oQVk5BiqV'],"['bc1quxg6n08txp80ya3valda2wmfas5swr773gr5km', 'bc1qezlzyvh2ln4yc6jkjrr5xnz830q0rayenqdhg8']",[389820621],"[255939820, 133864361]",16440,P2WPKH,85.65.99.3,53377,142.4.39.65,8333,DE,14061,SCEN_BURST_00127
6fa655711c7b70034788227d1319e9b1174796bbbd4e2f0de06a80d6040972d0,2026-01-01T01:34:24+00:00,['3STrLobmxyDSenNQM4gMssCMzo7Cq7E1u5'],"['bc1qmseq4vdr3f7xdgn5fzf03sf8l0hpdsgrt3aahj', 'bc1q7cc6s7545ft67fjjdv5d7rehc96h47hrcp4n48']",[71534645],"[47916463, 23606907]",11275,P2WPKH,31.27.218.203,50315,45.128.195.119,8333,PA,9009,SCEN_BURST_00127
3884a988d771f60f1832927cb78e884d166b3726e40a33ae5210bf95a8abe39a,2026-01-01T01:35:14+00:00,"['bc1qg4utcc0ugmy08htgqczyukdvke4w5g9yphgpzf', 'bc1quhqr7c2uq336ppcvv4psdqflrtuufydlg4n3ew', 'bc1qygmhjefkf0gw7cplqlh5fzkd49963mhhd6ea6h', 'bc1q2xrdytaly8ptqja6zcu3c7fn6ccg80xluvps7w', 'bc1qzf9yyk6hwg5zz0swnv7m3lnlr985cmkfqk24vc', 'bc1q62s2zt4lquq48shqyh5ulx27kq39fwhrcsfrec', 'bc1qf8wf3055gmv04gu6rpkav4cvzt5p65hh64kgjx', 'bc1qf6ue6du5k0ampjqzmkxh4dqmjk2u6ywqrnsyyj', 'bc1qs2jkwq7tra79z9r870wptw29umqhdqrc64ff20', 'bc1qy7t530zjex6mf43rd7f8a5na9pdq3qjc26puw2', 'bc1qf3ywd093avy2qc3497qteeuldmxza4gvqe5t3v', 'bc1qj2c8sjhx3l77revpjvyncvpteuqqeutmmtxm3l']",['3rfz58zF93JJxUFiKX141g6okojSw3cZZw'],"[213460966, 30435101, 461153489, 454814570, 100424055, 159470597, 301330660, 474969543, 18092027, 10693005, 6525438, 9681716]",[2241019339],31828,P2SH,168.40.13.230,15246,168.48.56.57,8333,DE,7922,SCEN_FAN_IN_00128
9185f581e6c173931135a782905fe25cafffe57c09a718ca6c7177b5bb57c6d3,2026-01-01T01:39:08+00:00,['bc1qs7npl64ve97esuc8jfpsda9hthueg54tyw6z6t'],['bc1qd3y279pn0a7fe4juxvp3j9zu3jkfgne8wll04a'],[468094834],[468087882],6952,P2WPKH,142.31.14.78,32365,168.60.123.103,8333,SC,24940,SCEN_MULTIHOP_00134
58ea7ca500c645d3da2ecedc691bd79350c27792161c98e8ea4a6d21ce7cbc05,2026-01-01T01:39:23+00:00,['bc1qd3y279pn0a7fe4juxvp3j9zu3jkfgne8wll04a'],['bc1q5lrnju5ay78e0uwts8he44k74jwynqx4x9gv9e'],[468087882],[468080117],7765,P2WPKH,45.60.45.94,8080,185.23.218.63,8332,GB,16509,SCEN_MULTIHOP_00134
33db01312ae70ea16e62dbd0724e1dd9a93c2f89d0fb85965a43ad2bb3aa5b3b,2026-01-01T01:39:30+00:00,['bc1q5lrnju5ay78e0uwts8he44k74jwynqx4x9gv9e'],['bc1qadrmt9mu8zrcsk2wrthhwtf73a78p34r4vjj2l'],[468080117],[468074960],5157,P2WPKH,203.112.202.188,39439,45.201.98.175,9333,IR,15169,SCEN_MULTIHOP_00134
a634c81ec2f8c94262ce838f1ab80a8784f19381c2d4111d3819b649a88dc8af,2026-01-01T01:39:43+00:00,['bc1qadrmt9mu8zrcsk2wrthhwtf73a78p34r4vjj2l'],"['bc1qcmd0vw3a23tsl6m06esp68cyy9ddsjftacqzwt', 'bc1q0gnw40zxd3has8cds3tmlg0elglehzrgkr9v32']",[468074960],"[385964518, 82103194]",7248,P2WPKH,185.13.189.5,16383,178.208.46.20,8333,SC,16509,SCEN_MULTIHOP_00134
165d071172029d8468f99c2e1882b31b2775bd5150208cd635f551f18478d083,2026-01-01T01:40:06+00:00,['bc1qcmd0vw3a23tsl6m06esp68cyy9ddsjftacqzwt'],['bc1qava2xkzk4apnesp2zmf8tsxs4ljgk7qnz57rth'],[385964518],[385960950],3568,P2WPKH,203.13.55.94,1573,51.242.116.76,18333,IR,24940,SCEN_MULTIHOP_00134
2a8d5ec0e3be8abdcba55ddaf264283b161b9e314760859d0bad0f3f9e953973,2026-01-01T01:40:48+00:00,['bc1qle3czkv9vr233uxhwrja6f9ed6zh9wyrwl0qhf'],"['bc1qx5hwpu3kaarl86pz72mf8hntwk3jlthm87uglp', 'bc1q25lwznkfd5cscrlgk9kf4a4jqqesq2va7jmq0c']",[277213820],"[56406037, 220804936]",2847,P2WPKH,45.28.124.162,41169,93.93.168.176,8333,CH,24940,SCEN_PEELING_00135
26a1d339b99346c3f4a9bf1175c315ad2777ee4be5c9464d96a772f22f4fb45e,2026-01-01T01:41:26+00:00,['bc1q25lwznkfd5cscrlgk9kf4a4jqqesq2va7jmq0c'],"['13WbPMfbXE87FFqvYKBpm3qeX1gyjRTJGH', 'bc1qakhgxrgk8y63f6yepdadfy7etues3a2e3tf0lt']",[220804936],"[12799796, 207998825]",6315,P2WPKH,45.28.124.3,40673,78.209.129.123,8333,CH,24940,SCEN_PEELING_00135
d123d3be8892f2abd44cf2742fa10a71b6b4715018c390df813c01aecfb94853,2026-01-01T01:41:55+00:00,['bc1qakhgxrgk8y63f6yepdadfy7etues3a2e3tf0lt'],"['1X1fqDmaL4RDP9eNAS9LTt31XTRwHfLDFY', 'bc1qnwqllw5xyp2ln7nxzkpcvc4mkcm9lem77rnpm0']",[207998825],"[56401539, 151591483]",5803,P2WPKH,45.28.124.150,58486,45.198.84.175,8333,CH,24940,SCEN_PEELING_00135
d046fc6ba188faa2479b3997383dde64db4015294a7946ebc629be3e0a319d94,2026-01-01T01:42:35+00:00,['bc1qnwqllw5xyp2ln7nxzkpcvc4mkcm9lem77rnpm0'],"['bc1q8j7h4mus40yh85rgaxurupskjwxpnudrp3wwtk', 'bc1qj3gdrr2ulsagqz4mnc0tv04nekgg88wmddewmn']",[151591483],"[44378100, 107210934]",2449,P2WPKH,45.28.124.185,61739,203.178.13.180,8332,CH,24940,SCEN_PEELING_00135
b0e94e15fe99b643ba5f21f7b0bbb5ce4f5c7bd106de2f51d630a9c15e88a707,2026-01-01T01:43:40+00:00,['bc1qj3gdrr2ulsagqz4mnc0tv04nekgg88wmddewmn'],"['bc1q595m85z7a8sa65ntg5gzjt5fjzdnpgkd5ucygh', 'bc1qhqh6uq7vdkq300t679s2up9hazu62pwnh6gwdh']",[107210934],"[12045592, 95157652]",7690,P2WPKH,45.28.124.176,46258,45.62.6.35,8333,CH,24940,SCEN_PEELING_00135
6831e920f69d761e03b986140a58a2f2b1e16188c33c5aa568f6c2e185d6c463,2026-01-01T01:44:51+00:00,['bc1qhqh6uq7vdkq300t679s2up9hazu62pwnh6gwdh'],"['1BvPfazCejGHavQmnFjfeSvgqNZDrwnucB', 'bc1qwzch4ln8erz6tr2pjyuux33zepd2xe6vlfzhqd']",[95157652],"[11030118, 84119629]",7905,P2WPKH,45.28.124.188,2573,31.56.187.226,8333,CH,24940,SCEN_PEELING_00135
87f27a08b3d513fee846a2def62d9cd5bc1246de7cd00d90ccf5a182fb69ef97,2026-01-01T01:46:06+00:00,['bc1qalt3vsdv4gxpk0j37hsyw2a2j6ln38r0wudanh'],"['bc1qe5tsmyr5axe8dj9rhrk6t266j2w08y0tz7rc3y', 'bc1qree2v2taxlm3mx3jmddrggau7pqfktqf8km63w']",[356892681],"[248306561, 108567483]",18637,P2WPKH,31.124.244.254,49891,203.77.125.41,8333,PA,60068,SCEN_BURST_00139
80faad41adad8dbf71f63093200fb7645dcd82f108c39b1b98d911aa14f7b603,2026-01-01T01:46:10+00:00,['bc1qy86mr403v03ecd9pgup2hx3q2f30rjm0p33lev'],"['1rwi7RwTxAomg3bVdyy9dSbyRFityUopYV', 'bc1qr8376lp33kgscnjrapvgc9nawgynd4npxrr07g']",[62796968],"[45448801, 17336492]",11675,P2WPKH,178.171.124.72,19377,178.254.8.123,18333,US,14061,SCEN_BURST_00139
fc7ae8bdf45bffd0b2611996a02ffc041f8d168f83e4d3084192ef9b39c12bda,2026-01-01T01:46:16+00:00,['bc1qntukrxzpwqu9fd70ll2fasmcf4wpz8cphfztux'],"['bc1qarzerxc4mtuwlulh9q7smyjdz25xcgpx4tvuqn', 'bc1qdxa625tvhusck5zkmde6atrl376x0xhykvre64']",[422881382],"[138585579, 284287369]",8434,P2WPKH,185.159.46.248,29387,93.243.90.67,8333,IR,9009,SCEN_BURST_00139
